Entity,Year,nox,so2,co,oc,nmvoc,bc,nh3,nox_per_capita,so2_per_capita,co_per_capita,oc_per_capita,nmvoc_per_capita,bc_per_capita,nh3_per_capita
Uruguay,1770,71.0697292788116,9.0744684547546,4364.31611875827,199.069009121567,382.639329719321,49.7295295513806,619.551733598439,1.669989174021,0.213230924518989,102.552250364412,4.67770305993296,8.99121953425573,1.16853936018471,14.5581627839941
Uruguay,1780,74.7492297734392,9.43004891228,4530.56493152866,206.634669106984,396.311015105925,51.5689586578221,651.06971543118,1.6686213311927,0.21050625962185,101.135453970772,4.61268989233618,8.84682043676865,1.15116991445459,14.5337793921731
Uruguay,1790,78.613060605044,9.7856889631421,4695.86299466866,214.153381288795,409.713538999249,53.3862705297565,684.079896175134,1.66712036062017,0.207521767853719,99.5835647262997,4.54147770732255,8.68865526453714,1.13214442858141,14.5070490123027
Uruguay,1800,82.6694973487262,10.1385397006674,4858.67720627837,221.554620678592,422.68157671718,55.1621189296354,718.635335982242,1.50308176997684,0.18433708546668,88.3395855686976,4.02826583051985,7.685119576676,1.00294761690246,13.0660970178589
Uruguay,1801,83.3230069024967,10.1740437691275,4874.96372483516,222.294610628011,423.959813253889,55.3386071323589,724.28643363554,1.51496376186358,0.184982613984136,88.635704087912,4.04172019323656,7.7083602409798,1.00615649331562,13.1688442479189
Uruguay,1802,83.9788034398923,10.2093608567833,4891.15301337373,223.030138933434,425.228139807975,55.5139033064017,729.957099942359,1.52688733527077,0.185624742850605,88.9300547886133,4.05509343515335,7.73142072378136,1.00934369648003,13.2719472716793
Uruguay,1803,84.6368869609119,10.2444909636349,4907.24507189409,223.761205594862,426.486556379433,55.6880074517637,735.6473349027,1.5388524901984,0.186263472066089,89.2226376708016,4.06838555627022,7.7543010250806,1.0125092263957,13.37540608914
Uruguay,1804,85.2972574655566,10.2794340896823,4923.23990039624,224.487810612295,427.735062968267,55.860919568445,741.357138516566,1.55085922664648,0.186898801630587,89.5134527344771,4.08159655658718,7.77700114487758,1.01565308306264,13.4792207003012
Uruguay,1805,85.9599149538253,10.3141902349253,4939.13749888016,225.209953985733,428.973659574476,56.0326396564455,747.086510783949,1.56290754461501,0.187530731544096,89.8024999796393,4.09472643610424,7.79952108317229,1.01877526648083,13.5833911051627
Uruguay,1806,86.6248594257192,10.3487593993641,4954.93786734589,225.927635715177,430.202346198058,56.2031677157654,752.835451704855,1.57499744410399,0.18815926180662,90.0897794062889,4.1077751948214,7.82186083996469,1.02187577665028,13.6879173037246
Uruguay,1807,87.2881829363766,10.3831415829987,4970.64100579338,226.640855800626,431.421122839015,56.3725037464044,758.569094070009,1.58705787157048,0.188784392418158,90.3752910144251,4.12074283273866,7.84402041525482,1.02495461357099,13.7921653467274
Uruguay,1808,87.9576815382359,10.417336785829,4986.24691422267,227.349614242079,432.629989497346,56.5406477483626,764.356995307045,1.59923057342247,0.189406123378709,90.6590348040486,4.13362934985598,7.86599980904266,1.02801177724296,13.8973999146735
Uruguay,1809,88.6294671237193,10.451345007855,5001.75559263375,228.053911039538,433.828946173052,56.7075997216403,770.164465197604,1.6114448567949,0.190024454688273,90.9410107751591,4.14643474617342,7.88779902132822,1.03104726766619,14.0029902763201
Uruguay,1810,89.3035396928278,10.4851662490768,5017.16704102662,228.753746193001,435.017992866132,56.8733596662371,775.991503741689,1.62370072168778,0.190639386346851,91.2212189277567,4.15915902169093,7.90941805211149,1.03406108484067,14.1089364316671
Uruguay,1811,90.0025652898204,10.5197647011872,5032.86813397404,229.466485156173,436.21646967885,57.0414504816603,782.026843275252,1.63641027799673,0.191268449112495,91.5066933449826,4.17211791193042,7.93120853961546,1.03711728148473,14.2186698777319
Uruguay,1812,90.7039888655256,10.5541475864556,5048.45713216363,230.174080369375,437.403521448943,57.2081670284291,788.082613947291,1.64916343391865,0.191893592481011,91.7901296757024,4.18498327944318,7.95279129907169,1.04014849142598,14.3287747990417
Uruguay,1813,91.4078104199432,10.588314904882,5063.93403559538,230.876531832608,438.579148176409,57.3735093065433,794.158815757806,1.66196018945351,0.1925148164524,92.071527919916,4.19775512422924,7.97416633048016,1.04315471466442,14.4392511955965
Uruguay,1814,92.1140299530727,10.6222666564663,5079.29884426929,231.573839545872,439.74334986125,57.5374773160028,800.2554487068,1.67480054460132,0.19313212102666,92.3508880776234,4.21043344628858,7.99533363384091,1.04613595120005,14.5500990673964
Uruguay,1815,92.8226474649151,10.6560028412087,5094.55155818535,232.266003509167,440.896126503464,57.7000710568082,806.372512794265,1.68768449936209,0.193745506203795,92.6282101488246,4.22301824562122,8.01629320915389,1.04909220103288,14.6613184144412
Uruguay,1816,93.5295702106514,10.6895234591091,5109.69217734358,232.953023722493,442.037478103053,57.8612905289589,812.473492000872,1.70053764019366,0.194354971983802,92.9034941335196,4.23550952222715,8.03704505641915,1.05202346416289,14.7722453091068
Uruguay,1817,94.2429627985673,10.7228285101674,5124.72070174397,233.634900185848,443.167404660015,58.0211357324551,818.631232059072,1.71350841451941,0.19496051836668,93.1767400317086,4.24790727610633,8.05758917563664,1.05492974059009,14.8842042192559
Uruguay,1818,94.9587533651952,10.7559179943838,5139.63713138652,234.311632899236,444.285906174351,58.1796066672969,824.809403255742,1.72652278845809,0.195562145352433,93.4479478433913,4.26021150725884,8.07792556680638,1.05781103031449,14.9965346046499
Uruguay,1819,95.6769419105359,10.7887919117582,5154.44146627122,234.983221862654,445.392982646061,58.3367033334841,831.008005590886,1.72933054821487,0.195004010985038,93.1649037752814,4.24724762069649,8.05033768293499,1.05441751316712,15.0202075984327
Uruguay,1820,96.3975284345886,10.8214502622905,5169.13370639809,235.649667076103,446.488634075145,58.492425731017,837.227039064508,1.7217841362207,0.193285052999634,92.327392187438,4.20900686009436,7.97486263016674,1.04475013362061,14.9539542941131
Uruguay,1821,100.01857028995,11.1757649801667,5337.34664464397,243.314324623691,460.820626078665,60.3838774634106,868.625627270289,1.75492727685768,0.196090133528095,93.6491612065336,4.26919664912693,8.08556535151097,1.05949638487903,15.2409177841189
Uruguay,1822,103.656326140684,11.5284270189209,5504.7001897464,250.939546754848,475.065026088721,62.26479313612,900.16594970669,1.77630582024992,0.197556799227502,94.3312516450416,4.30022357561217,8.14094809508561,1.06700013942456,15.425686739897
Uruguay,1823,107.310795986791,11.8794363785531,5671.19434170538,258.525333469575,489.221834105308,64.1351727491449,931.848006373715,1.78604257421885,0.197717097657459,94.389333783356,4.30280334653022,8.14243353536455,1.06744291645132,15.5093455116042
Uruguay,1824,110.981979828269,12.2287930590633,5836.82910052092,266.071684767873,503.291050128429,65.9950163024852,963.671797271365,1.79402508532328,0.197678592012274,94.3524150612803,4.30105209608278,8.13570608981974,1.06681025997357,15.5777665977719
Uruguay,1825,114.669877665121,12.5764970604515,6001.60446619303,273.57860064974,517.272674158085,67.8443237961412,995.637322399645,1.80032464070589,0.197451833146788,94.2255858666912,4.29520207004961,8.12121509338533,1.06516035727292,15.6315716142752
Uruguay,1826,118.369436210376,12.9225483827177,6165.52043872168,281.046081115177,531.166706194272,69.6830952301126,1027.69949565304,1.80496243077731,0.197050143072853,94.0152552412577,4.28554561017348,8.09952281479524,1.06256625846466,15.6709285704947
Uruguay,1827,122.090615868515,13.2669470258619,6328.5770181069,288.474126164183,544.973146236995,71.5113306043996,1059.94718509902,1.80816053832107,0.196483324336689,93.7261487827212,4.27229830520694,8.07104567751244,1.05908193780397,15.6978049391164
Uruguay,1828,125.828509522026,13.609692989884,6490.77420434867,295.862735796759,558.69199428625,73.3290299190022,1092.33660877562,1.80990923048857,0.195760953221772,93.3628808772571,4.25567066247747,8.03618990084074,1.05476007478212,15.7120998932082
Uruguay,1829,129.583117170911,13.9507862747842,6652.111997447,303.211910012905,572.32325034204,75.1361931739202,1124.86776668285,1.81030045921279,0.194895101699951,92.931252671058,4.23592727138354,7.99546318634889,1.04966671566366,15.714613747822
Uruguay,1830,133.354438815166,14.2902268805623,6812.59039740188,310.521648812621,585.866914404363,76.9328203691538,1157.5406588207,1.80942250766847,0.193897243969638,92.4367760841503,4.21331952255931,7.9493475495843,1.04386459116898,15.7061147736866
Uruguay,1831,138.131104467552,14.7304955251324,7020.91917322863,320.011632115787,603.483982224394,79.2672820855568,1198.92188862482,1.82031686237434,0.194121153949269,92.5229520871424,4.21717159463631,7.95282187346829,1.0445986859449,15.7996110937209
Uruguay,1832,142.929158358123,15.1684369276734,7228.03778320031,329.446083914184,620.97770621689,81.586907309751,1240.48354044036,1.82937614691057,0.1941435674859,92.5129627953451,4.21664000914097,7.94800596719429,1.04424558184757,15.8771731785532
Uruguay,1833,147.748600486879,15.6040510881856,7433.94622731695,338.825004207813,638.348086381854,83.8916960417365,1282.22561426731,1.8366868526395,0.193976493768079,92.4125931071311,4.21198866536321,7.93540875379901,1.04287130069411,15.9395548931207
Uruguay,1834,152.589430853822,16.0373380066689,7638.64450557853,348.148392996672,655.595122719283,86.1816482815134,1324.14811010564,1.84228902583515,0.193626856381678,92.2252010911855,4.20337083761949,7.91533000168163,1.04051443123552,15.9871068276343
Uruguay,1835,157.45164945895,16.4682976831231,7842.13261798506,357.41625028076,672.718815229176,88.4567640290812,1366.2510279554,1.84633374913753,0.193113085240309,91.9596216841983,4.19118940735899,7.88853884037121,1.03727531167571,16.0211429437299
Uruguay,1836,162.328490744504,16.8969301175484,8044.41056453653,366.628576060081,689.719163911537,90.7170432844406,1408.47400460091,1.8487806879549,0.192441375779283,91.6188577216784,4.17558142728701,7.85530293852758,1.03318842504744,16.0412970468083
Uruguay,1837,167.233297893843,17.3232353099448,8245.47834523297,375.785370334633,706.596168766362,92.9624860475911,1450.93608971749,1.84984401015268,0.191620230409548,91.207007933642,4.15673388715801,7.81598346053672,1.02830058457138,16.0494678301567
Uruguay,1838,172.159493281368,17.7472132603122,8445.33596007432,384.886633104415,723.349829793652,95.1930923185328,1493.57859684546,1.84956643441055,0.190664187753808,90.7310402775467,4.13496452664255,7.77118670613393,1.02269090704368,16.0460093557811
Uruguay,1839,177.107076907079,18.1688639686506,8643.98340906062,393.932364369428,739.980146993409,97.4088620972657,1536.40152598484,1.84800313977982,0.189580892230043,90.1946368214846,4.11044131566543,7.72123654740245,1.01640141174354,16.0314025479182
Uruguay,1840,182.076048770977,18.5881874349602,8841.42069219191,402.922564129673,756.487120365633,99.6097953837902,1579.40487713562,1.84520951376719,0.188377881276516,89.601425813954,4.08332976062501,7.66645168852934,1.00947347741363,16.0061299937737
Uruguay,1841,188.584983684169,19.1551167441686,9108.74270718073,415.096365064141,778.911479964109,102.594299072938,1635.73951048673,1.85620622345314,0.188540180755028,89.6556267131975,4.08571478551671,7.6666779527359,1.00981622560645,16.1002737333458
Uruguay,1842,195.122288486878,19.7186475412079,9374.29749584157,427.189072372598,801.155718417614,105.557136773463,1692.31206668388,1.86532468320709,0.188505784056287,89.616151195847,4.08383033672002,7.65886638705238,1.00910221092169,16.1781183182819
Uruguay,1843,201.687963179101,20.2787798260779,9638.08505817438,439.200686055043,823.219835726148,108.498308485366,1749.12254572704,1.87263087545473,0.188284261590465,89.4876192694204,4.07788720885252,7.64342530594457,1.00738427421117,16.2402397865151
Uruguay,1844,208.282007760841,20.8355135987786,9900.1053941792,451.131206111476,845.103831889712,111.417814208647,1806.1709476162,1.8782419629986,0.187890141748536,89.2770027971287,4.06820335201345,7.62096302609487,1.00474167846776,16.2876577897071
Uruguay,1845,214.89565206463,21.3888488593101,10160.358503856,462.980632541896,866.807706908305,114.315653943305,1863.37902373854,1.88214381362659,0.187332266494798,88.9885659320348,4.05497330911834,7.59185561683984,1.00122314622429,16.3202338822392
Uruguay,1846,221.546185849188,21.9387856076724,10418.8443872048,474.748965346306,888.331460781929,117.191827689341,1920.90103564509,1.88458522971144,0.186622537217455,88.628022042114,4.03845764477067,7.55660199547393,0.99689365745418,16.3401672009756
Uruguay,1847,228.225089523261,22.4853238438653,10675.5630442255,486.436204524702,909.67509351058,120.046335446755,1978.66097039765,1.88556560355641,0.185770781439426,88.2000945506824,4.0188717966647,7.51561570342025,0.991806998188627,16.347436097735
Uruguay,1848,234.932363086851,23.028463567889,10930.5144749183,498.042350077088,930.838605094262,122.879177215546,2036.65882799624,1.88515962740809,0.184786502927966,87.7093488703303,3.99642398675264,7.4692959918334,0.986015127469837,16.342690921316
Uruguay,1849,241.668006539955,23.5682047797435,11183.698679283,509.56740200346,951.821995532972,125.690352995716,2094.89460844085,1.87409273636667,0.182767268283885,86.7276093374511,3.95160526400102,7.38121157898266,0.974706503161766,16.2455379400153
Uruguay,1850,249.433198453742,24.2760586708362,11497.3995151288,523.19253480939,972.977554816755,128.637211771134,2154.32416725143,1.86027563656918,0.181051122213211,85.7477366063721,3.90197588682759,7.25647769172127,0.959377791318382,16.0669741896977
Uruguay,1851,269.135325809791,25.5801353833914,12102.1164299642,550.691160123949,1022.41833397405,135.364030313382,2326.97424592478,1.92080366132198,0.182563985436291,86.3721233118573,3.93025179225748,7.29694206210604,0.966085460000157,16.6074841269004
Uruguay,1852,288.954027331341,26.9251001323493,12728.0951237291,579.168861538726,1074.02622301905,142.362965455817,2500.84725393426,1.96463119794491,0.183066808988083,86.5397620563857,3.93783476481001,7.30242608016869,0.967941945469866,17.0035440646069
Uruguay,1853,308.89030282588,28.3129525326925,13376.3753962144,608.673644163117,1127.90720154581,149.647569557596,2675.96105337166,1.99236506657043,0.182620616579865,86.2786005676993,3.92598956483367,7.27508402217413,0.965237779095287,17.2601446968895
Uruguay,1854,328.945200996133,29.7457899898678,14048.0478982523,639.255865527762,1184.17243204302,157.232070866385,2852.33437986801,2.01278361722675,0.182011589139363,85.9586355964235,3.91154432244023,7.24583567101733,0.962087713649956,17.4531560067309
Uruguay,1855,349.105793359925,31.2258124821952,14744.2566185693,670.968350861088,1242.93851336165,165.131407213828,3029.86172140713,2.02646841559574,0.181257727456974,85.5865783876133,3.89479692616422,7.21493509349492,0.958544909613393,17.5875599856456
